Time,Temp,Humidity,Light,Noise,Motion,AirQ
23:48:18,18.3,65.0,0,149,0,32
23:48:19,18.3,65.0,0,152,0,32
23:48:21,18.4,65.0,0,149,0,31
23:48:22,18.3,65.0,0,149,0,32
23:48:23,18.3,65.0,0,149,0,32
23:48:24,18.3,65.0,0,149,0,32
23:48:26,18.3,65.0,0,148,0,32
23:48:27,18.3,65.0,0,149,0,32
23:48:28,18.4,65.0,0,149,0,31
23:48:29,18.3,65.0,0,149,0,31
23:48:30,18.3,65.0,0,149,0,32
23:48:32,18.3,65.0,0,148,0,32
23:48:33,18.3,65.0,0,149,0,32
23:48:34,18.3,65.0,0,149,0,31
23:48:35,18.3,65.0,0,149,0,32
23:48:37,18.3,65.0,0,149,0,32
23:48:38,18.3,65.0,0,149,0,32
23:48:39,18.4,65.0,0,149,0,32
23:48:40,18.3,65.0,0,149,0,31
23:48:42,18.3,65.0,0,150,0,32
23:48:43,18.3,65.0,0,149,0,31
23:48:44,18.3,65.0,0,149,0,32
23:48:45,18.3,65.0,0,149,0,31
23:48:46,18.4,65.1,0,149,0,32
23:48:48,18.3,65.0,0,148,0,32
23:48:49,18.3,65.0,0,149,0,32
23:48:53,18.4,65.1,0,148,0,32
23:48:54,18.4,65.1,0,149,0,32
23:48:55,18.3,65.0,0,148,0,32
23:48:56,18.3,65.0,0,148,0,32
23:48:58,18.4,65.1,0,148,0,32
23:49:01,18.3,65.0,0,148,0,32
23:49:03,18.3,65.0,0,149,0,32
23:49:04,18.3,65.0,0,148,0,32
23:49:05,18.3,65.0,0,148,0,32
23:49:06,18.3,65.0,0,148,0,32
23:49:08,18.3,65.0,0,148,0,32
23:49:09,18.3,65.0,0,151,0,32
23:49:10,18.3,65.0,0,148,0,31
23:49:11,18.3,65.0,0,148,0,31
23:49:12,18.3,65.0,0,149,0,32
23:49:14,18.3,65.0,0,148,0,31
23:49:15,18.3,65.0,0,148,0,32
23:49:16,18.3,65.0,0,148,0,31
23:49:17,18.3,65.0,0,148,0,32
23:49:19,18.3,65.0,0,148,0,31
23:49:20,18.3,65.0,0,148,0,32
23:49:21,18.3,65.0,0,147,0,31
23:49:22,18.3,65.0,0,148,0,32
23:49:24,18.3,65.1,0,148,0,32
23:49:25,18.3,65.1,0,147,0,32
23:49:26,18.3,65.1,0,148,0,31
23:49:27,18.3,65.1,0,148,0,31
23:49:28,18.3,65.1,0,147,0,32
23:49:32,18.3,65.1,0,147,0,31
23:49:33,18.3,65.1,0,147,0,32
23:49:37,18.3,65.1,0,147,0,32
23:49:38,18.3,65.1,0,147,0,32
23:49:40,18.3,65.1,0,147,0,32
23:49:41,18.3,65.1,0,147,0,32
23:49:42,18.3,65.1,0,147,0,32
23:49:43,18.3,65.1,0,147,0,31
23:49:45,18.3,65.1,0,147,0,32
23:49:46,18.3,65.1,0,147,0,31
23:49:47,18.3,65.1,0,147,0,32
23:49:48,18.3,65.1,0,147,0,31
23:49:50,18.3,65.1,0,147,0,32
23:49:51,18.3,65.1,0,147,0,32
23:49:52,18.3,65.1,0,147,0,32
23:49:53,18.3,65.1,0,147,0,31
23:49:54,18.3,65.1,0,147,0,31
23:49:56,18.3,65.1,0,147,0,32
23:49:57,18.3,65.1,0,146,0,32
23:49:58,18.3,65.1,0,147,0,31
23:49:59,18.3,65.1,0,147,0,31
23:50:01,18.3,65.1,0,148,0,31
23:50:02,18.3,65.1,0,147,0,31
23:50:03,18.3,65.1,0,147,0,31
23:50:04,18.3,65.1,0,147,0,31
23:50:06,18.3,65.1,0,146,0,31
23:50:07,18.3,65.1,0,147,0,31
23:50:08,18.3,65.1,0,147,0,31
23:50:09,18.3,65.1,0,147,0,31
23:50:10,18.3,65.1,0,146,0,32
23:50:12,18.3,65.1,0,147,0,31
23:50:13,18.3,65.1,0,147,0,31
23:50:14,18.3,65.1,0,146,0,31
23:50:15,18.3,65.1,0,146,0,31
23:50:17,18.3,65.1,0,147,0,31
23:50:20,18.3,65.1,0,146,0,32
23:50:22,18.3,65.1,0,146,0,31
23:50:23,18.3,65.1,0,146,0,32
23:50:27,18.3,65.1,0,146,0,31
23:50:28,18.3,65.1,0,146,0,32
23:50:29,18.3,65.1,0,146,0,32
23:50:33,18.3,65.1,0,146,0,32
23:50:34,18.3,65.1,0,147,0,32
23:50:35,18.3,65.1,0,146,0,32
23:50:37,18.3,65.1,0,146,0,31
23:50:38,18.3,65.1,0,146,0,31
23:50:39,18.3,65.1,0,146,0,32
23:50:40,18.3,65.1,0,146,0,32
23:50:41,18.3,65.1,0,146,0,32
23:50:43,18.3,65.1,0,146,0,31
23:50:46,18.3,65.1,0,146,0,32
23:50:48,18.3,65.1,0,146,0,32
23:50:49,18.3,65.1,0,146,0,32
23:50:50,18.3,65.1,0,146,0,31
23:50:51,18.3,65.1,0,145,0,32
23:50:53,18.3,65.1,0,145,0,31
23:50:54,18.3,65.1,0,146,0,31
23:50:55,18.3,65.1,0,145,0,32
23:50:59,18.3,65.1,0,145,0,32
23:51:00,18.3,65.1,0,145,0,31
23:51:01,18.3,65.3,0,145,0,31
23:51:05,18.3,65.2,0,145,0,32
23:51:06,18.3,65.2,0,145,0,32
23:51:08,18.3,65.2,0,145,0,32
23:51:09,18.3,65.2,0,145,0,31
23:51:10,18.3,65.2,0,145,0,31
23:51:11,18.3,65.2,0,145,0,32
23:51:12,18.3,65.2,0,146,0,31
23:51:14,18.3,65.2,0,145,0,31
23:51:17,18.3,65.2,0,145,0,31
23:51:19,18.3,65.2,0,145,0,32
23:51:20,18.3,65.2,0,145,0,32
23:51:21,18.3,65.2,0,144,0,31
23:51:22,18.3,65.2,0,145,0,31
23:51:24,18.3,65.2,0,145,0,31
23:51:25,18.3,65.2,0,148,0,32
23:51:26,18.3,65.2,0,145,0,32
23:51:27,18.3,65.2,0,145,0,31
23:51:29,18.2,65.1,0,145,0,32
23:51:30,18.2,65.1,0,145,0,31
23:51:31,18.2,65.1,0,145,0,32
23:51:32,18.2,65.1,0,145,0,31
23:51:33,18.2,65.1,0,145,0,31
23:51:35,18.2,65.1,0,145,0,32
23:51:36,18.2,65.1,0,144,0,31
23:51:37,18.2,65.1,0,145,0,31
23:51:38,18.2,65.1,0,145,0,32
23:51:40,18.2,65.1,0,144,0,32
23:51:43,18.3,65.2,0,145,0,32
23:51:45,18.2,65.2,0,144,0,32
23:51:46,18.2,65.2,0,144,0,31
23:51:47,18.2,65.2,0,144,0,31
23:51:48,18.2,65.2,0,144,0,32
23:51:50,18.2,65.2,0,144,0,32
23:51:51,18.2,65.2,0,144,0,31
23:51:52,18.2,65.2,0,144,0,31
23:51:53,18.2,65.2,0,144,0,31
23:51:54,18.2,65.7,0,144,0,31
23:51:56,18.2,65.2,0,144,0,32
23:51:57,18.2,65.2,0,144,0,32
23:51:58,18.2,65.2,0,144,0,32
23:51:59,18.2,65.2,0,144,0,32
23:52:01,18.2,65.2,0,144,0,32
23:52:02,18.2,65.2,0,144,0,31
23:52:03,18.2,65.2,0,144,0,31
23:52:04,18.2,65.2,0,144,0,32
23:52:06,18.2,65.2,0,144,0,32
23:52:07,18.2,65.2,0,144,0,32
23:52:08,18.2,65.2,0,143,0,32
23:52:09,18.2,65.2,0,144,0,32
23:52:10,18.2,65.2,0,144,0,31
23:52:12,18.2,65.2,0,144,0,32
23:52:13,18.2,65.2,0,144,0,32
23:52:14,18.2,65.2,0,143,0,31
23:52:15,18.2,65.2,0,143,0,31
23:52:17,18.2,65.2,0,144,0,32
23:52:18,18.2,65.2,0,143,0,32
23:52:19,18.2,65.2,0,143,0,31
23:52:20,18.2,65.2,0,143,0,32
23:52:22,18.2,65.2,0,143,0,31
23:52:23,18.2,65.2,0,143,0,31
23:52:24,18.2,65.2,0,145,0,32
23:52:25,18.2,65.2,0,143,0,32
23:52:26,18.2,65.2,0,143,0,32
23:52:28,18.2,65.2,0,143,0,31
23:52:29,18.2,65.2,0,143,0,32
23:52:30,18.2,65.2,0,140,0,32
23:52:31,18.2,65.2,0,143,0,31
23:52:33,18.2,65.2,0,143,0,32
23:52:34,18.2,65.2,0,143,0,32
23:52:35,18.2,65.2,0,143,0,32
23:52:39,18.2,65.2,0,143,0,31
23:52:40,18.2,65.2,0,143,0,32
23:52:44,18.2,65.2,0,146,0,32
23:52:45,18.2,65.2,0,143,0,32
23:52:46,18.2,65.2,0,143,0,32
23:52:48,18.2,65.2,0,143,0,32
23:52:49,18.2,65.2,0,142,0,31
23:52:53,18.2,65.2,0,143,0,31
23:52:54,18.2,65.2,0,143,0,32
23:52:55,18.2,65.2,0,143,0,32
23:52:56,18.2,65.2,0,143,0,32
23:52:57,18.2,65.2,0,144,0,31
23:52:59,18.2,65.3,0,143,0,31
23:53:00,18.2,65.3,0,143,0,32
23:53:01,18.2,65.3,0,142,0,31
23:53:05,18.2,65.3,0,142,0,32
23:53:06,18.2,65.3,0,143,0,32
23:53:07,18.2,65.3,0,139,0,31
23:53:09,18.2,65.3,0,142,0,32
23:53:12,18.2,65.3,0,144,0,31
23:53:14,18.2,65.3,0,143,0,31
23:53:15,18.2,65.3,0,142,0,32
23:53:16,18.2,65.3,0,142,0,31
23:53:17,18.2,65.3,0,142,0,31
23:53:18,18.2,65.3,0,142,0,32
23:53:20,18.2,65.4,0,142,1,32
23:53:21,18.2,65.3,0,143,1,31
23:53:22,18.2,65.4,0,142,0,31
23:53:23,18.2,65.4,0,143,0,32
23:53:25,18.2,65.4,0,142,0,31
23:53:26,18.2,65.4,0,142,0,31
23:53:27,18.2,65.4,0,142,0,31
23:53:28,18.2,65.4,0,142,0,31
23:53:30,18.2,65.4,0,142,0,32
23:53:33,18.2,65.4,0,142,0,32
23:53:35,18.2,65.4,0,142,0,32
23:53:36,18.2,65.4,0,142,0,32
23:53:37,18.2,65.3,0,142,0,32
23:53:38,18.2,65.3,0,142,0,32
23:53:42,18.2,65.3,0,142,0,32
23:53:43,18.2,65.3,0,142,0,32
23:53:44,18.2,65.2,0,142,0,32
23:53:46,18.2,65.2,0,142,0,32
23:53:47,18.2,65.2,0,142,0,32
23:53:48,18.2,65.2,0,141,0,32
23:53:49,18.2,65.2,0,141,0,32
23:53:51,18.2,65.2,0,141,0,32
23:53:52,18.2,65.2,0,142,0,32
23:53:56,18.2,65.2,0,141,0,32
23:53:59,18.3,65.2,0,141,0,32
23:54:03,18.3,65.2,0,141,0,32
23:54:04,18.3,65.2,0,141,0,32
23:54:08,18.3,65.2,0,142,0,32
23:54:09,18.3,65.2,0,137,0,32
23:54:11,18.3,65.2,0,141,0,32
23:54:12,18.3,65.1,0,142,0,32
23:54:13,18.3,65.1,0,143,0,32
23:54:14,18.3,65.1,0,141,0,32
23:54:16,18.3,65.1,0,141,0,32
23:54:17,18.3,65.1,0,141,0,32
23:54:18,18.3,65.1,0,141,0,32
23:54:19,18.3,65.1,0,141,0,32
23:54:20,18.3,65.1,0,141,0,32
23:54:22,18.3,65.0,0,141,0,32
23:54:23,18.3,65.0,0,141,0,32
23:54:24,18.3,65.0,0,141,0,32
23:54:28,18.3,65.0,0,141,0,32
23:54:29,18.3,65.0,0,141,0,33
23:54:30,18.3,65.0,0,141,0,32
23:54:32,18.3,65.0,0,141,0,32
23:54:33,18.3,65.0,0,141,0,32
23:54:34,18.3,65.0,0,140,0,32
23:54:35,18.3,64.9,0,140,0,32
23:54:39,18.3,64.9,0,141,0,32
23:54:40,18.3,64.9,0,141,0,32
23:54:42,18.3,64.9,0,141,0,32
23:54:43,18.3,64.9,0,140,0,32
23:54:44,18.3,64.9,0,140,0,32
23:54:45,18.3,64.9,0,143,0,32
23:54:46,18.3,64.9,0,140,0,32
23:54:48,18.3,64.9,0,140,0,32
23:54:51,18.4,64.9,0,140,0,32
23:54:53,18.3,64.9,0,140,0,32
23:54:54,18.3,64.9,0,140,0,32
23:54:55,18.3,64.9,0,140,0,32
23:54:59,18.3,64.9,0,140,0,32
23:55:00,18.3,64.8,0,140,0,32
23:55:01,18.3,64.8,0,140,0,32
23:55:03,18.3,64.8,0,140,0,32
23:55:04,18.3,64.8,0,140,0,32
23:55:05,18.3,64.8,0,140,0,32
23:55:06,18.3,64.8,0,140,0,32
23:55:10,18.4,64.9,0,136,0,32
23:55:11,18.3,64.8,0,140,0,32
23:55:12,18.3,64.9,0,140,0,31
23:55:14,18.3,64.8,0,141,0,32
23:55:15,18.3,64.9,0,140,0,32
23:55:16,18.3,64.9,0,140,0,32
23:55:17,18.3,64.9,0,139,0,32
23:55:19,18.3,64.9,0,139,0,32
23:55:20,18.3,64.9,0,140,0,32
23:55:21,18.3,64.9,0,139,0,32
23:55:22,18.3,64.9,0,139,0,32
23:55:24,18.3,64.9,0,139,0,32
23:55:25,18.3,64.9,0,139,0,32
23:55:26,18.3,64.9,0,139,0,32
23:55:27,18.3,64.9,0,139,0,32
23:55:28,18.3,64.9,0,139,0,32
23:55:30,18.3,64.9,0,139,0,32
23:55:31,18.3,64.9,0,139,0,32
23:55:32,18.3,64.9,0,139,0,32
23:55:33,18.3,64.9,0,139,0,32
23:55:35,18.3,64.9,0,139,0,32
23:55:36,18.3,64.9,0,139,0,32
23:55:37,18.3,64.9,0,139,0,32
23:55:38,18.3,64.9,0,139,0,32
23:55:42,18.3,64.9,0,139,0,32
23:55:43,18.3,64.9,0,139,0,32
23:55:45,18.4,65.0,0,139,0,32
23:55:48,18.3,64.9,0,139,0,32
23:55:50,18.4,65.0,0,139,0,32
23:55:51,18.3,64.9,0,139,0,32
23:55:52,18.3,64.9,0,139,0,32
23:55:53,18.3,64.9,0,139,0,32
23:55:54,18.3,64.9,0,139,0,32
23:55:56,18.4,64.9,0,139,0,32
23:55:57,18.3,64.9,0,139,0,32
23:55:58,18.3,64.9,0,139,0,32
23:56:02,18.4,64.9,0,141,0,32
23:56:03,18.4,64.9,0,138,0,32
23:56:04,18.3,64.9,0,138,0,32
23:56:06,18.4,64.9,0,139,0,32
23:56:09,18.4,64.9,0,139,0,32
23:56:11,18.4,64.9,0,138,0,32
23:56:12,18.3,64.9,0,139,0,32
23:56:13,18.3,64.9,0,138,0,32
23:56:14,18.3,64.9,0,138,0,32
23:56:16,18.3,64.9,0,139,0,32
23:56:17,18.4,65.0,0,138,0,32
23:56:18,18.3,64.9,0,138,0,32
23:56:19,18.3,64.9,0,140,0,32
23:56:20,18.3,64.9,0,138,0,32
23:56:22,18.3,64.9,0,138,0,32
23:56:23,18.3,64.9,0,138,0,32
23:56:24,18.3,64.9,0,138,0,32
23:56:25,18.3,64.9,0,138,0,32
23:56:27,18.3,64.9,0,138,0,32
23:56:28,18.3,64.9,0,138,0,32
23:56:29,18.3,64.9,0,138,0,32
23:56:30,18.3,64.9,0,138,0,32
23:56:32,18.3,64.9,0,138,0,32
23:56:33,18.3,64.9,0,138,0,32
23:56:34,18.3,64.9,0,138,0,32
23:56:35,18.3,64.9,0,138,0,32
23:56:39,18.3,64.9,0,138,0,32
23:56:40,18.3,65.0,0,138,0,32
23:56:41,18.3,65.0,0,137,0,32
23:56:43,18.3,65.0,0,138,0,32
23:56:44,18.3,65.0,0,134,0,32
23:56:45,18.3,65.0,0,138,0,32
23:56:46,18.3,65.0,0,138,0,32
23:56:48,18.3,65.0,0,138,0,32
23:56:49,18.3,65.0,0,138,0,32
23:56:53,18.3,65.0,0,138,0,32
23:56:54,18.3,65.0,0,137,0,32
23:56:55,18.3,65.0,0,138,0,32
23:56:56,18.3,65.0,0,137,0,32
23:56:58,18.3,65.0,0,137,0,32
23:56:59,18.3,65.0,0,137,0,32
23:57:00,18.3,65.0,0,137,0,32
23:57:01,18.3,65.0,0,137,0,32
23:57:02,18.3,65.0,0,137,0,32
23:57:04,18.3,65.0,0,137,0,32
23:57:05,18.3,65.0,0,137,0,32
23:57:09,18.3,65.0,0,137,0,32
23:57:12,18.3,65.0,0,137,0,32
23:57:14,18.3,65.0,0,138,0,32
23:57:15,18.3,65.0,0,137,0,32
23:57:16,18.3,65.0,0,137,0,32
23:57:17,18.3,65.0,0,137,0,32
23:57:19,18.3,65.0,0,137,0,32
23:57:20,18.3,65.0,0,140,0,32
23:57:24,18.4,65.0,0,137,0,32
23:57:25,18.3,65.0,0,137,0,32
23:57:26,18.3,64.9,0,137,0,32
23:57:27,18.3,64.9,0,137,0,32
23:57:29,18.3,64.9,0,137,0,32
23:57:32,18.3,64.9,0,136,0,32
23:57:34,18.3,64.8,0,137,0,32
23:57:35,18.3,64.8,0,137,0,32
23:57:36,18.3,64.8,0,137,0,32
23:57:37,18.3,64.8,0,137,0,32
23:57:38,18.4,64.8,0,136,0,32
23:57:40,18.3,64.7,0,136,0,32
23:57:41,18.3,64.7,0,137,0,32
23:57:42,18.4,64.8,0,136,0,32
23:57:43,18.3,64.7,0,136,0,32
23:57:45,18.3,64.7,0,136,0,32
23:57:46,18.3,64.7,0,136,0,32
23:57:47,18.4,64.7,0,136,0,32
23:57:48,18.4,64.7,0,136,0,32
23:57:50,18.4,64.7,0,136,0,32
23:57:51,18.4,64.7,0,136,0,32
23:57:52,18.4,64.7,0,136,0,32
23:57:53,18.4,64.7,0,136,0,32
23:57:54,18.4,64.7,0,136,0,32
23:57:56,18.4,64.7,0,136,0,32
23:57:57,18.4,64.7,0,136,0,32
23:57:58,18.4,64.7,0,136,0,32
23:57:59,18.4,64.7,0,136,0,32
23:58:01,18.4,64.7,0,138,0,34
23:58:02,18.4,64.7,0,136,0,32
23:58:03,18.4,64.7,0,136,0,32
23:58:04,18.4,64.7,0,138,0,32
23:58:06,18.4,64.6,0,136,0,32
23:58:07,18.4,64.6,0,136,0,32
23:58:08,18.4,64.6,0,136,0,32
23:58:09,18.4,64.6,0,135,0,32
23:58:10,18.4,64.6,0,135,0,32
23:58:12,18.4,64.6,0,136,0,32
23:58:15,18.4,64.6,0,136,0,32
23:58:17,18.4,64.6,0,136,0,32
23:58:18,18.4,64.5,0,135,0,32
23:58:19,18.4,64.5,0,135,0,32
23:58:20,18.4,64.6,0,136,0,32
23:58:22,18.4,64.5,0,136,0,32
23:58:23,18.4,64.5,0,135,0,32
23:58:24,18.4,64.5,0,135,0,32
23:58:25,18.4,64.5,0,135,0,32
23:58:27,18.4,64.5,0,135,0,32
23:58:28,18.4,64.5,0,135,0,32
23:58:29,18.4,64.5,0,135,0,32
23:58:30,18.4,64.5,0,135,0,32
23:58:31,18.4,64.5,0,135,0,32
23:58:33,18.4,64.5,0,135,0,32
23:58:36,18.4,64.5,0,135,0,32
23:58:38,18.4,64.5,0,135,0,32
23:58:39,18.4,64.5,0,135,0,32
23:58:40,18.4,64.5,0,135,0,32
23:58:41,18.4,64.5,0,135,0,32
23:58:43,18.4,64.5,0,136,0,32
23:58:44,18.4,64.5,0,135,0,32
23:58:45,18.4,64.5,0,135,0,32
23:58:46,18.4,64.5,0,135,0,32
23:58:48,18.4,64.5,0,135,0,32
23:58:51,18.4,64.5,0,135,0,32
23:58:53,18.4,64.5,0,135,0,32
23:58:54,18.4,64.6,0,135,0,32
23:58:55,18.4,64.6,0,135,0,32
23:58:56,18.4,64.6,0,135,0,32
23:58:57,18.4,64.6,0,134,0,32
23:58:59,18.4,64.6,0,134,0,32
23:59:00,18.4,64.6,0,134,0,32
23:59:01,18.4,64.6,0,136,0,32
23:59:02,18.4,64.6,0,134,0,32
23:59:04,18.4,64.6,0,134,0,32
23:59:05,18.4,64.5,0,134,0,32
23:59:06,18.4,64.5,0,134,0,32
23:59:07,18.4,64.5,0,134,0,32
23:59:09,18.4,64.5,0,134,0,32
23:59:10,18.4,64.5,0,134,0,32
23:59:11,18.4,64.5,0,134,0,32
23:59:12,18.4,64.5,0,134,0,32
23:59:13,18.4,64.5,0,134,0,32
23:59:17,18.4,64.5,0,134,0,32
23:59:18,18.4,64.5,0,134,0,32
23:59:20,18.4,64.5,0,134,0,32
23:59:21,18.4,64.5,0,134,0,32
23:59:22,18.4,64.5,0,134,0,32
23:59:23,18.4,64.5,0,134,0,32
23:59:25,18.4,64.5,0,134,0,32
23:59:26,18.4,64.5,0,134,0,33
23:59:27,18.4,64.5,0,134,0,32
23:59:28,18.4,64.5,0,134,0,33
23:59:30,18.4,64.5,0,133,0,33
23:59:31,18.4,64.5,0,134,0,32
23:59:32,18.4,64.5,2,134,1,33
23:59:33,18.4,64.5,2,133,1,32
23:59:34,18.4,64.5,2,134,0,32
23:59:36,18.4,64.5,2,133,0,32
23:59:37,18.4,64.5,0,133,0,33
23:59:38,18.4,64.5,2,133,0,34
23:59:39,18.4,64.5,2,133,0,34
23:59:41,18.4,64.5,2,133,0,34
23:59:42,18.4,64.5,3,134,1,34
23:59:43,18.4,64.5,3,133,1,34
23:59:44,18.4,64.5,2,133,0,33
23:59:46,18.4,64.5,2,133,0,34
23:59:47,18.4,64.6,2,133,0,33
23:59:48,18.4,64.6,3,133,0,34
23:59:49,18.4,64.6,2,133,0,33
23:59:50,18.4,64.8,3,133,0,33
23:59:52,18.4,64.9,3,133,0,33
23:59:53,18.4,64.9,4,133,0,33
23:59:54,18.4,65.0,4,133,0,33
23:59:55,18.4,65.0,4,133,1,33
23:59:57,18.4,65.1,4,133,1,33
23:59:58,18.4,65.1,4,133,0,33
23:59:59,18.4,65.1,4,133,0,33
00:00:00,18.4,65.1,3,133,0,33
00:00:02,18.4,65.1,3,133,0,33
00:00:03,18.5,65.2,3,133,0,33
00:00:04,18.5,65.1,3,133,1,33
00:00:05,18.4,65.1,4,133,1,33
00:00:07,18.5,65.1,4,133,0,33
00:00:08,18.5,65.0,5,133,0,33
00:00:09,18.5,65.0,5,133,0,33
00:00:10,18.5,65.0,5,133,0,33
00:00:11,18.5,64.9,4,133,0,33
00:00:13,18.5,64.9,4,133,0,33
00:00:14,18.5,64.9,3,133,0,33
00:00:15,18.4,64.8,4,133,0,33
00:00:16,18.5,64.9,5,133,0,33
00:00:18,18.5,64.8,4,135,1,33
00:00:19,18.5,64.8,4,132,1,33
00:00:20,18.5,64.8,4,132,0,33
00:00:21,18.5,64.8,5,133,0,33
00:00:23,18.5,64.7,4,132,0,33
00:00:24,18.5,64.7,4,134,0,34
00:00:25,18.5,64.7,4,133,0,33
00:00:26,18.5,64.7,4,133,0,33
00:00:27,18.5,64.8,4,132,0,33
00:00:29,18.5,65.0,4,132,0,33
00:00:30,18.5,65.3,4,134,0,33
00:00:31,18.5,65.5,4,132,0,32
00:00:32,18.5,65.6,4,133,0,33
00:00:34,18.5,65.7,4,132,1,33
00:00:35,18.5,65.7,4,132,1,33
00:00:36,18.5,65.6,4,132,0,33
00:00:37,18.5,65.5,5,135,0,33
00:00:41,18.5,65.4,5,132,0,33
00:00:42,18.5,65.3,5,132,0,33
00:00:44,18.5,65.2,5,132,1,33
00:00:45,18.5,65.2,5,132,1,33
00:00:46,18.5,65.2,5,132,0,33
00:00:47,18.6,65.2,4,132,0,33
00:00:48,18.5,65.2,5,132,0,33
00:00:50,18.5,65.1,5,132,0,33
00:00:51,18.5,65.1,5,132,0,33
00:00:52,18.6,65.1,5,132,0,33
00:00:53,18.6,65.1,5,132,1,33
00:00:55,18.6,65.1,5,134,1,33
00:00:56,18.6,65.1,5,132,0,33
00:00:57,18.5,65.0,5,131,0,33
00:00:58,18.6,65.0,5,132,0,33
00:01:00,18.5,64.9,5,131,0,33
00:01:03,18.6,64.9,5,132,0,33
00:01:05,18.6,64.9,5,131,0,33
00:01:06,18.6,64.8,5,131,1,33
00:01:07,18.6,64.8,5,131,1,33
00:01:08,18.6,64.8,4,132,0,33
00:01:09,18.6,64.8,5,131,0,33
00:01:11,18.6,64.7,4,131,0,33
00:01:12,18.6,64.7,3,132,0,33
00:01:13,18.6,64.7,4,131,0,33
00:01:14,18.6,64.8,4,131,0,33
00:01:16,18.6,64.8,5,131,1,33
00:01:17,18.6,64.8,5,131,1,33
00:01:18,18.6,64.8,5,131,0,33
00:01:19,18.6,64.8,5,131,0,33
00:01:21,18.6,64.8,4,130,0,33
00:01:22,18.6,64.8,4,131,0,33
00:01:23,18.6,64.8,4,131,0,33
00:01:24,18.6,64.8,4,131,0,33
00:01:25,18.6,64.8,4,131,0,33
00:01:27,18.6,64.8,4,131,0,33
00:01:28,18.6,64.8,5,131,0,33
00:01:29,18.6,64.7,5,131,0,33
00:01:30,18.6,64.7,5,131,0,33
00:01:32,18.6,64.7,5,130,0,33
00:01:35,18.7,64.8,5,131,0,33
00:01:37,18.6,64.7,5,131,0,33
00:01:38,18.7,64.7,5,130,0,33
00:01:39,18.7,64.7,4,130,0,33
00:01:40,18.6,64.6,4,131,0,33
00:01:42,18.7,64.7,4,130,0,33
00:01:43,18.7,64.7,4,130,0,33
00:01:44,18.7,64.7,4,130,0,33
00:01:45,18.7,64.6,4,130,0,33
00:01:46,18.6,64.6,4,130,0,33
00:01:48,18.7,64.7,4,130,0,32
00:01:49,18.7,64.7,4,130,0,32
00:01:50,18.7,64.6,4,130,0,33
00:01:51,18.7,64.6,4,130,0,33
00:01:53,18.7,64.6,4,130,0,33
00:01:54,18.7,64.6,5,130,0,33
00:01:55,18.7,64.5,5,130,0,33
00:01:56,18.7,64.5,5,130,0,33
00:01:58,18.7,64.4,5,130,0,33
00:01:59,18.7,64.4,5,130,0,33
00:02:00,18.7,64.4,4,130,0,33
00:02:04,18.7,64.4,4,130,0,32
00:02:05,18.7,64.4,4,130,0,33
00:02:09,18.7,64.4,4,130,0,33
00:02:10,18.7,64.3,4,130,0,33
00:02:11,18.7,64.3,4,131,0,32
00:02:12,18.7,64.3,4,131,0,33
00:02:14,18.7,64.3,5,130,0,32
00:02:15,18.8,64.4,5,130,0,33
00:02:16,18.7,64.3,5,130,0,33
00:02:17,18.7,64.3,5,130,0,32
00:02:19,18.7,64.3,5,130,0,33
00:02:20,18.7,64.3,4,130,0,32
00:02:21,18.7,64.3,6,132,0,32
00:02:22,18.7,64.2,5,130,0,33
00:02:24,18.7,64.2,5,130,0,33
00:02:25,18.7,64.2,5,129,0,33
00:02:26,18.8,64.3,5,129,0,33
00:02:27,18.7,64.2,5,130,0,33
00:02:28,18.7,64.2,5,129,0,33
00:02:30,18.7,64.1,5,129,0,33
00:02:31,18.7,64.1,4,129,0,33
00:02:32,18.8,64.2,4,129,0,33
00:02:33,18.7,64.1,4,129,0,33
00:02:35,18.8,64.1,5,129,0,33
00:02:36,18.8,64.1,5,129,0,33
00:02:37,18.8,64.1,5,129,0,33
00:02:38,18.7,64.1,4,129,0,33
00:02:40,18.8,64.1,4,129,0,33
00:02:41,18.8,64.1,5,129,0,33
00:02:42,18.8,64.1,5,131,0,33
00:02:43,18.8,64.2,5,129,0,33
00:02:44,18.8,64.1,4,129,0,33
00:02:46,18.8,64.1,4,129,0,33
00:02:47,18.8,64.2,4,129,0,33
00:02:48,18.8,64.1,5,129,0,33
00:02:49,18.8,64.1,5,129,0,33
00:02:51,18.8,64.1,5,129,0,33
00:02:52,18.8,64.1,5,129,0,33
00:02:53,18.8,64.1,5,129,0,33
00:02:54,18.8,64.1,4,129,0,33
00:02:56,18.8,64.1,4,129,0,33
00:02:57,18.8,64.1,5,128,0,33
00:02:58,18.8,64.1,5,129,0,33
00:02:59,18.8,64.1,5,128,0,33
00:03:00,18.8,64.1,5,129,0,33
00:03:02,18.8,64.1,4,129,0,33
00:03:03,18.8,64.1,4,128,0,33
00:03:04,18.8,64.0,4,128,0,33
00:03:05,18.8,64.0,4,128,0,33
00:03:07,18.8,64.0,4,128,0,33
00:03:08,18.8,64.0,4,129,0,33
00:03:09,18.8,64.0,4,128,0,32
00:03:10,18.8,64.0,5,128,0,33
00:03:12,18.8,64.0,4,129,0,33
00:03:13,18.8,64.0,4,129,0,32
00:03:14,18.8,63.9,4,129,0,32
00:03:15,18.8,64.0,5,128,0,33
00:03:16,18.8,63.9,5,128,0,33
00:03:18,18.8,63.9,5,128,0,33
